P1,P1_House,Aspect,P2,P2_House,EventType,Type,Date,Time,Timezone,Age,Pos1_Deg,Pos1_Sign,Pos1_Dir,Pos2_Deg,Pos2_Sign,Pos2_Dir
Jupiter,2,Quincunx,MC,10,Exact,Tr-Na,2026-10-12,12:04:40,AWST,28.816,21.483,Leo,Dir,21.483,Pisces,Dir
Jupiter,2,Semi-Square,ASC,1,Exact,Tr-Na,2026-10-12,16:49:05,AWST,28.816,21.517,Leo,Dir,6.517,Cancer,Dir
Neptune,10,Sextile,Venus,8,Exact,Tr-Na,2026-10-12,18:02:09,AWST,28.817,2.55,Aries,Rx,2.55,Aquarius,Dir
Uranus,12,Opposition,Pluto,6,Leave,Tr-Na,2026-10-13,05:14:45,AWST,28.818,5.267,Gemini,Rx,6.267,Sagittarius,Dir
Jupiter,2,Sesquiquadrate,Pluto,6,Leave,Tr-Sa,2026-10-13,09:00:20,AWST,28.818,21.633,Leo,Dir,5.633,Capricorn,Rx
Moon,5,Square,Jupiter,2,Void,Tr-Tr,2026-10-13,16:45:41,AWST,28.819,21.683,Scorpio,Dir,21.683,Leo,Dir
Chiron,11,Sesquiquadrate,NorthNode,3,Enter,Tr-Sp,2026-10-14,03:04:05,AWST,28.820,28.917,Aries,Rx,12.917,Virgo,Rx
Jupiter,2,Opposition,Mars,9,Enter,Tr-Sp,2026-10-14,03:52:15,AWST,28.820,21.75,Leo,Dir,22.75,Aquarius,Dir
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2026-10-14,08:59:20,AWST,28.821,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
Saturn,10,Semi-Square,Jupiter,9,Exact,Tr-Sp,2026-10-14,12:20:03,AWST,28.821,10.533,Aries,Rx,25.533,Aquarius,Dir
Jupiter,2,Trine,MC,10,Leave,Tr-Sp,2026-10-14,19:21:37,AWST,28.822,21.85,Leo,Dir,20.85,Aries,Dir
Jupiter,2,Trine,MC,10,Leave,Tr-Sa,2026-10-14,19:21:37,AWST,28.822,21.85,Leo,Dir,20.85,Aries,Dir
Chiron,11,Sextile,Neptune,9,Enter,Tr-Sa,2026-10-15,21:41:29,AWST,28.825,28.833,Aries,Rx,27.833,Aquarius,Rx
Moon,6,Sextile,Sun,4,Void,Tr-Tr,2026-10-16,05:55:36,AWST,28.826,22.55,Sagittarius,Dir,22.55,Libra,Dir
Chiron,11,Square,ASC,2,Leave,Tr-Sp,2026-10-16,07:50:45,AWST,28.826,28.817,Aries,Rx,29.817,Cancer,Dir
Pluto,8,Station,,,Direct,Tr,2026-10-16,10:40:14,AWST,28.827,3.067,Aquarius,Dir,,,
Moon,6,Conjunction,Capricorn,6,SignIngress,Tr-Tr,2026-10-16,20:56:57,AWST,28.828,0.0,Capricorn,Dir,0.0,Capricorn,Dir
Jupiter,2,Quincunx,Mercury,7,Enter,Tr-Sa,2026-10-17,16:07:44,AWST,28.830,22.3,Leo,Dir,23.3,Capricorn,Rx
NorthNode,9,Conjunction,Neptune,9,Leave,Tr-Sa,2026-10-17,19:04:45,AWST,28.830,26.833,Aquarius,Rx,27.833,Aquarius,Rx
Jupiter,2,Quincunx,MC,10,Leave,Tr-Na,2026-10-18,22:06:13,AWST,28.833,22.483,Leo,Dir,21.483,Pisces,Dir
Moon,7,Square,Sun,4,Void,Tr-Tr,2026-10-19,00:12:37,AWST,28.834,25.3,Capricorn,Dir,25.3,Libra,Dir
Jupiter,2,Semi-Square,ASC,1,Leave,Tr-Na,2026-10-19,03:13:00,AWST,28.834,22.517,Leo,Dir,6.517,Cancer,Dir
Uranus,12,Square,Moon,3,Leave,Tr-Sp,2026-10-19,04:28:36,AWST,28.834,5.1,Gemini,Rx,6.1,Virgo,Dir
Moon,8,Conjunction,Aquarius,8,SignIngress,Tr-Tr,2026-10-19,09:39:51,AWST,28.835,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Jupiter,3,Conjunction,HouseCusp,3,HouseChange,Tr-Na,2026-10-20,05:21:30,AWST,28.837,22.683,Leo,Dir,22.683,Leo,Dir
Jupiter,3,Opposition,Mars,9,Exact,Tr-Sp,2026-10-20,19:29:13,AWST,28.839,22.767,Leo,Dir,22.767,Aquarius,Dir
Moon,9,Trine,Sun,5,Void,Tr-Tr,2026-10-21,16:42:19,AWST,28.841,27.967,Aquarius,Dir,27.967,Libra,Dir
Moon,9,Conjunction,Pisces,9,SignIngress,Tr-Tr,2026-10-21,20:35:04,AWST,28.841,0.0,Pisces,Dir,0.0,Pisces,Dir
Jupiter,3,Trine,Mercury,6,Enter,Tr-Na,2026-10-21,21:17:34,AWST,28.842,22.933,Leo,Dir,23.933,Sagittarius,Rx
Chiron,11,Square,Neptune,8,Leave,Tr-Sp,2026-10-22,21:36:18,AWST,28.844,28.5,Aries,Rx,29.5,Capricorn,Dir
NorthNode,9,Conjunction,Jupiter,9,Enter,Tr-Sp,2026-10-23,06:27:46,AWST,28.845,26.55,Aquarius,Rx,25.55,Aquarius,Dir
Moon,3,Square,Pluto,6,Enter,Sp-Sp,2026-10-23,07:13:21,AWST,28.845,6.233,Virgo,Dir,7.233,Sagittarius,Dir
Chiron,11,Sextile,Mars,9,Leave,Tr-Sa,2026-10-23,09:33:32,AWST,28.846,28.483,Aries,Rx,29.483,Aquarius,Dir
Moon,9,Trine,Mercury,5,Void,Tr-Tr,2026-10-23,11:31:14,AWST,28.846,20.883,Pisces,Dir,20.883,Scorpio,Dir
Chiron,11,Square,Neptune,7,Exact,Tr-Na,2026-10-23,20:27:25,AWST,28.847,28.467,Aries,Rx,28.467,Capricorn,Dir
Moon,3,Square,Pluto,6,Exact,Sp-Na,2026-10-24,03:28:09,AWST,28.848,6.267,Virgo,Dir,6.267,Sagittarius,Dir
Moon,10,Conjunction,Aries,10,SignIngress,Tr-Tr,2026-10-24,03:53:29,AWST,28.848,0.0,Aries,Dir,0.0,Aries,Dir
NorthNode,9,Sextile,Sun,6,Exact,Tr-Na,2026-10-24,06:48:20,AWST,28.848,26.483,Aquarius,Rx,26.483,Sagittarius,Dir
Chiron,11,Sesquiquadrate,NorthNode,3,Leave,Tr-Na,2026-10-24,07:27:53,AWST,28.848,28.433,Aries,Rx,14.433,Virgo,Rx
Jupiter,3,Quincunx,Mercury,7,Exact,Tr-Sa,2026-10-24,16:28:17,AWST,28.849,23.317,Leo,Dir,23.317,Capricorn,Rx
Chiron,11,Sesquiquadrate,Chiron,6,Exact,Tr-Sa,2026-10-24,21:42:25,AWST,28.850,28.417,Aries,Rx,13.417,Sagittarius,Rx
Uranus,12,Sextile,ASC,2,Leave,Tr-Sa,2026-10-25,02:52:13,AWST,28.850,4.917,Gemini,Rx,5.917,Leo,Dir
Uranus,12,Semi-Square,MC,10,Leave,Tr-Sp,2026-10-26,00:12:51,AWST,28.853,4.883,Gemini,Rx,20.883,Aries,Dir
Uranus,12,Semi-Square,MC,10,Leave,Tr-Sa,2026-10-26,00:12:51,AWST,28.853,4.883,Gemini,Rx,20.883,Aries,Dir
Moon,11,Opposition,Venus,5,Void,Tr-Tr,2026-10-26,06:59:19,AWST,28.854,29.633,Aries,Dir,29.633,Libra,Dir
Moon,11,Conjunction,Taurus,11,SignIngress,Tr-Tr,2026-10-26,07:34:37,AWST,28.854,0.0,Taurus,Dir,0.0,Taurus,Dir
Jupiter,3,Sesquiquadrate,Saturn,10,Enter,Tr-Tr,2026-10-26,23:16:26,AWST,28.855,23.633,Leo,Dir,9.633,Aries,Rx
Moon,11,Square,Jupiter,3,Void,Tr-Tr,2026-10-27,22:51:05,AWST,28.858,23.767,Taurus,Dir,23.767,Leo,Dir
Uranus,12,Square,Uranus,9,Leave,Tr-Sa,2026-10-27,23:54:55,AWST,28.858,4.817,Gemini,Rx,5.817,Pisces,Rx
Jupiter,3,Opposition,Mars,9,Leave,Tr-Sp,2026-10-28,03:18:59,AWST,28.859,23.783,Leo,Dir,22.783,Aquarius,Dir
Saturn,10,Semi-Square,Jupiter,9,Leave,Tr-Sp,2026-10-28,04:24:08,AWST,28.859,9.55,Aries,Rx,25.55,Aquarius,Dir
Moon,11,Conjunction,Gemini,11,SignIngress,Tr-Tr,2026-10-28,09:01:49,AWST,28.859,0.0,Gemini,Dir,0.0,Gemini,Dir
Moon,3,Quincunx,Uranus,8,Exact,Sp-Na,2026-10-28,16:55:25,AWST,28.860,6.417,Virgo,Dir,6.417,Aquarius,Dir
Jupiter,3,Trine,Mercury,6,Exact,Tr-Na,2026-10-29,05:13:42,AWST,28.862,23.933,Leo,Dir,23.933,Sagittarius,Rx
Moon,12,Trine,Venus,5,Void,Tr-Tr,2026-10-30,05:43:17,AWST,28.864,27.333,Gemini,Dir,27.333,Libra,Dir
Moon,12,Conjunction,Cancer,12,SignIngress,Tr-Tr,2026-10-30,10:05:30,AWST,28.865,0.0,Cancer,Dir,0.0,Cancer,Dir
Neptune,10,Sextile,Pluto,8,Leave,Tr-Tr,2026-10-30,18:23:14,AWST,28.866,2.117,Aries,Rx,3.117,Aquarius,Dir
Neptune,10,Sesquiquadrate,Moon,2,Leave,Tr-Na,2026-10-30,19:24:28,AWST,28.866,2.1,Aries,Rx,18.1,Leo,Dir
Moon,3,Sextile,ASC,1,Exact,Sp-Na,2026-10-31,20:55:28,AWST,28.869,6.517,Virgo,Dir,6.517,Cancer,Dir
Uranus,12,Quincunx,Pluto,6,Leave,Tr-Sa,2026-10-31,23:02:07,AWST,28.869,4.683,Gemini,Rx,5.683,Capricorn,Dir
Jupiter,3,Sesquiquadrate,Saturn,10,Exact,Tr-Tr,2026-11-01,03:13:21,AWST,28.870,24.283,Leo,Dir,9.283,Aries,Rx
Moon,1,Square,Venus,5,Void,Tr-Tr,2026-11-01,05:59:34,AWST,28.870,26.283,Cancer,Dir,26.283,Libra,Dir
Moon,2,Conjunction,Leo,2,SignIngress,Tr-Tr,2026-11-01,12:18:07,AWST,28.871,0.0,Leo,Dir,0.0,Leo,Dir
Jupiter,3,Quincunx,Mercury,7,Leave,Tr-Sa,2026-11-01,13:22:28,AWST,28.871,24.35,Leo,Dir,23.35,Capricorn,Rx
Uranus,12,Quincunx,Mercury,6,Exact,Tr-Sp,2026-11-02,09:30:02,AWST,28.873,4.633,Gemini,Rx,4.633,Capricorn,Dir
Jupiter,3,Opposition,Jupiter,9,Enter,Tr-Sp,2026-11-03,07:43:12,AWST,28.876,24.55,Leo,Dir,25.55,Aquarius,Dir
Moon,3,Sextile,Venus,4,Void,Tr-Tr,2026-11-03,08:10:25,AWST,28.876,25.3,Leo,Dir,25.3,Libra,Dir
Moon,3,Conjunction,Virgo,3,SignIngress,Tr-Tr,2026-11-03,16:27:41,AWST,28.877,0.0,Virgo,Dir,0.0,Virgo,Dir
Chiron,6,Square,NorthNode,3,Enter,Sa-Na,2026-11-03,20:23:59,AWST,28.877,13.433,Sagittarius,Dir,14.433,Virgo,Rx
Moon,3,Sextile,Mercury,5,Void,Tr-Tr,2026-11-04,14:57:26,AWST,28.879,12.583,Virgo,Dir,12.583,Scorpio,Dir
Chiron,11,Sesquiquadrate,NorthNode,3,Exact,Tr-Sp,2026-11-04,19:14:07,AWST,28.880,27.917,Aries,Rx,12.917,Virgo,Rx
Chiron,11,Sextile,Neptune,9,Exact,Tr-Sa,2026-11-05,07:01:12,AWST,28.881,27.883,Aries,Rx,27.883,Aquarius,Rx
Jupiter,3,Opposition,NorthNode,9,Enter,Tr-Tr,2026-11-05,18:24:11,AWST,28.882,24.833,Leo,Dir,25.833,Aquarius,Rx
Moon,4,Conjunction,Libra,4,SignIngress,Tr-Tr,2026-11-05,22:38:14,AWST,28.883,0.0,Libra,Dir,0.0,Libra,Dir
Saturn,10,Sextile,Uranus,8,Enter,Tr-Sp,2026-11-06,13:16:43,AWST,28.884,8.967,Aries,Rx,7.967,Aquarius,Dir
Jupiter,3,Quincunx,Sun,7,Enter,Tr-Sa,2026-11-06,14:30:46,AWST,28.885,24.917,Leo,Dir,25.917,Capricorn,Dir
Jupiter,3,Quincunx,Sun,7,Enter,Tr-Sp,2026-11-06,14:30:46,AWST,28.885,24.917,Leo,Dir,25.917,Capricorn,Dir
Jupiter,3,Trine,Mercury,6,Leave,Tr-Na,2026-11-06,15:04:29,AWST,28.885,24.933,Leo,Dir,23.933,Sagittarius,Rx
Jupiter,3,Sesquiquadrate,Saturn,10,Leave,Tr-Tr,2026-11-06,20:17:06,AWST,28.885,24.95,Leo,Dir,8.95,Aries,Rx
Moon,4,Sextile,Jupiter,3,Void,Tr-Tr,2026-11-07,21:19:42,AWST,28.888,25.067,Libra,Dir,25.067,Leo,Dir
Moon,5,Conjunction,Scorpio,5,SignIngress,Tr-Tr,2026-11-08,06:39:53,AWST,28.889,0.0,Scorpio,Dir,0.0,Scorpio,Dir
Moon,3,Sesquiquadrate,Venus,8,Exact,Sa-Na,2026-11-08,11:57:54,AWST,28.890,17.55,Virgo,Dir,2.55,Aquarius,Dir
Saturn,10,Semi-Square,Mars,9,Enter,Tr-Sp,2026-11-09,08:26:25,AWST,28.892,8.817,Aries,Rx,22.817,Aquarius,Dir
Jupiter,3,Quincunx,Venus,7,Enter,Tr-Sp,2026-11-09,10:52:39,AWST,28.892,25.217,Leo,Dir,26.217,Capricorn,Rx
Mars,9,Semi-Square,Saturn,10,Leave,Sa-Na,2026-11-09,23:26:21,AWST,28.894,29.533,Aquarius,Dir,13.533,Aries,Dir
Neptune,10,Sesquiquadrate,Chiron,5,Exact,Tr-Sp,2026-11-10,05:23:17,AWST,28.894,1.9,Aries,Rx,16.9,Scorpio,Dir
Moon,5,Square,Jupiter,3,Void,Tr-Tr,2026-11-10,07:25:10,AWST,28.895,25.3,Scorpio,Dir,25.3,Leo,Dir
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2026-11-10,16:35:41,AWST,28.896,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
NorthNode,9,Conjunction,Jupiter,9,Exact,Tr-Sp,2026-11-10,22:28:32,AWST,28.896,25.55,Aquarius,Rx,25.55,Aquarius,Dir
Chiron,6,Semi-Square,Neptune,7,Exact,Sa-Na,2026-11-11,12:55:27,AWST,28.898,13.467,Sagittarius,Dir,28.467,Capricorn,Dir
NorthNode,9,Sextile,Sun,6,Leave,Tr-Na,2026-11-12,04:03:06,AWST,28.900,25.483,Aquarius,Rx,26.483,Sagittarius,Dir
Jupiter,3,Opposition,NorthNode,9,Exact,Tr-Tr,2026-11-12,04:30:10,AWST,28.900,25.483,Leo,Dir,25.483,Aquarius,Rx
Jupiter,3,Trine,Sun,6,Enter,Tr-Na,2026-11-12,04:45:26,AWST,28.900,25.483,Leo,Dir,26.483,Sagittarius,Dir
Uranus,12,Trine,Pluto,8,Enter,Tr-Tr,2026-11-12,13:55:24,AWST,28.901,4.233,Gemini,Rx,3.233,Aquarius,Dir
Moon,6,Trine,Jupiter,3,Void,Tr-Tr,2026-11-12,19:29:02,AWST,28.902,25.55,Sagittarius,Dir,25.55,Leo,Dir
Jupiter,3,Opposition,Jupiter,9,Exact,Tr-Sp,2026-11-12,21:48:38,AWST,28.902,25.55,Leo,Dir,25.55,Aquarius,Dir
Moon,6,Conjunction,Capricorn,6,SignIngress,Tr-Tr,2026-11-13,04:27:10,AWST,28.903,0.0,Capricorn,Dir,0.0,Capricorn,Dir
Moon,3,Sesquiquadrate,MC,10,Leave,Sp-Sp,2026-11-13,13:14:51,AWST,28.904,6.933,Virgo,Dir,20.933,Aries,Dir
Moon,3,Quincunx,Uranus,8,Enter,Sp-Sp,2026-11-14,08:40:03,AWST,28.906,6.967,Virgo,Dir,7.967,Aquarius,Dir
Chiron,11,Trine,Sun,6,Enter,Tr-Na,2026-11-14,09:43:37,AWST,28.906,27.483,Aries,Rx,26.483,Sagittarius,Dir
Chiron,11,Sesquiquadrate,Chiron,6,Leave,Tr-Sa,2026-11-14,22:51:01,AWST,28.907,27.467,Aries,Rx,13.467,Sagittarius,Rx
Moon,7,Square,Venus,4,Void,Tr-Tr,2026-11-15,02:55:31,AWST,28.908,22.867,Capricorn,Dir,22.867,Libra,Dir
Chiron,11,Square,Neptune,7,Leave,Tr-Na,2026-11-15,04:22:53,AWST,28.908,27.467,Aries,Rx,28.467,Capricorn,Dir
Moon,8,Conjunction,Aquarius,8,SignIngress,Tr-Tr,2026-11-15,17:24:10,AWST,28.910,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Jupiter,3,Quincunx,Sun,7,Exact,Tr-Sa,2026-11-17,11:41:26,AWST,28.914,25.95,Leo,Dir,25.95,Capricorn,Dir
Jupiter,3,Quincunx,Sun,7,Exact,Tr-Sp,2026-11-17,11:41:26,AWST,28.914,25.95,Leo,Dir,25.95,Capricorn,Dir
Moon,9,Opposition,Mars,3,Void,Tr-Tr,2026-11-17,22:25:48,AWST,28.916,26.467,Aquarius,Dir,26.467,Leo,Dir
Moon,9,Conjunction,Pisces,9,SignIngress,Tr-Tr,2026-11-18,05:19:23,AWST,28.916,0.0,Pisces,Dir,0.0,Pisces,Dir
Jupiter,3,Opposition,NorthNode,9,Leave,Tr-Tr,2026-11-19,11:07:01,AWST,28.920,26.1,Leo,Dir,25.1,Aquarius,Rx
Moon,10,Trine,Sun,5,Void,Tr-Tr,2026-11-20,09:46:06,AWST,28.922,27.733,Pisces,Dir,27.733,Scorpio,Dir
Moon,10,Conjunction,Aries,10,SignIngress,Tr-Tr,2026-11-20,13:52:10,AWST,28.923,0.0,Aries,Dir,0.0,Aries,Dir
Jupiter,3,Quincunx,Venus,7,Exact,Tr-Sp,2026-11-20,19:34:11,AWST,28.923,26.2,Leo,Dir,26.2,Capricorn,Rx
Jupiter,3,Trine,Chiron,11,Enter,Tr-Tr,2026-11-21,02:32:33,AWST,28.924,26.217,Leo,Dir,27.217,Aries,Rx
Chiron,11,Square,Venus,7,Enter,Tr-Sp,2026-11-21,16:15:59,AWST,28.926,27.2,Aries,Rx,26.2,Capricorn,Rx
Saturn,10,Trine,Pluto,6,Enter,Tr-Sp,2026-11-22,11:53:43,AWST,28.928,8.233,Aries,Rx,7.233,Sagittarius,Dir
Saturn,10,Quincunx,Moon,3,Enter,Tr-Sp,2026-11-22,13:56:56,AWST,28.928,8.233,Aries,Rx,7.233,Virgo,Dir
Moon,11,Trine,Mars,3,Void,Tr-Tr,2026-11-22,15:38:31,AWST,28.929,28.5,Aries,Dir,28.5,Leo,Dir
Moon,3,Square,Pluto,6,Exact,Sp-Sp,2026-11-22,16:00:53,AWST,28.929,7.233,Virgo,Dir,7.233,Sagittarius,Dir
Moon,11,Conjunction,Taurus,11,SignIngress,Tr-Tr,2026-11-22,18:09:37,AWST,28.929,0.0,Taurus,Dir,0.0,Taurus,Dir
NorthNode,9,Sextile,Mercury,6,Enter,Tr-Na,2026-11-22,20:45:08,AWST,28.929,24.933,Aquarius,Rx,23.933,Sagittarius,Rx
Moon,3,Square,Pluto,6,Leave,Sp-Na,2026-11-23,10:33:10,AWST,28.931,7.267,Virgo,Dir,6.267,Sagittarius,Dir
Moon,11,Square,Mars,3,Void,Tr-Tr,2026-11-24,18:09:07,AWST,28.934,29.367,Taurus,Dir,29.367,Leo,Dir
Moon,11,Conjunction,Gemini,11,SignIngress,Tr-Tr,2026-11-24,19:09:33,AWST,28.934,0.0,Gemini,Dir,0.0,Gemini,Dir
Uranus,12,Quincunx,Mercury,6,Leave,Tr-Sp,2026-11-25,04:59:05,AWST,28.936,3.717,Gemini,Rx,4.717,Capricorn,Dir
Jupiter,3,Trine,Sun,6,Exact,Tr-Na,2026-11-25,07:53:02,AWST,28.936,26.483,Leo,Dir,26.483,Sagittarius,Dir
Moon,12,Sextile,Jupiter,3,Void,Tr-Tr,2026-11-26,13:23:29,AWST,28.939,26.567,Gemini,Dir,26.567,Leo,Dir
Jupiter,3,Opposition,Jupiter,9,Leave,Tr-Sp,2026-11-26,16:25:05,AWST,28.940,26.567,Leo,Dir,25.567,Aquarius,Dir
Moon,12,Conjunction,Cancer,12,SignIngress,Tr-Tr,2026-11-26,18:51:04,AWST,28.940,0.0,Cancer,Dir,0.0,Cancer,Dir
Chiron,11,Square,Sun,7,Enter,Tr-Sa,2026-11-27,18:40:41,AWST,28.943,26.983,Aries,Rx,25.983,Capricorn,Dir
Chiron,11,Square,Sun,7,Enter,Tr-Sp,2026-11-27,18:40:41,AWST,28.943,26.983,Aries,Rx,25.983,Capricorn,Dir
Moon,3,Quincunx,Uranus,8,Leave,Sp-Na,2026-11-28,00:08:56,AWST,28.943,7.417,Virgo,Dir,6.417,Aquarius,Dir
Moon,1,Square,Venus,5,Void,Tr-Tr,2026-11-28,13:40:09,AWST,28.945,26.55,Cancer,Dir,26.55,Libra,Dir
Chiron,11,Sextile,Neptune,9,Leave,Tr-Sa,2026-11-28,15:44:37,AWST,28.945,26.95,Aries,Rx,27.95,Aquarius,Rx
Moon,2,Conjunction,Leo,2,SignIngress,Tr-Tr,2026-11-28,19:20:34,AWST,28.945,0.0,Leo,Dir,0.0,Leo,Dir
Uranus,12,Trine,Venus,8,Enter,Tr-Na,2026-11-29,04:54:50,AWST,28.946,3.55,Gemini,Rx,2.55,Aquarius,Dir
NorthNode,9,Conjunction,Jupiter,9,Leave,Tr-Sp,2026-11-29,14:38:46,AWST,28.948,24.567,Aquarius,Rx,25.567,Aquarius,Dir
Uranus,12,Trine,Pluto,8,Exact,Tr-Tr,2026-11-29,19:22:56,AWST,28.948,3.517,Gemini,Rx,3.517,Aquarius,Dir
Chiron,11,Sesquiquadrate,NorthNode,3,Leave,Tr-Sp,2026-11-30,01:34:16,AWST,28.949,26.9,Aries,Rx,12.9,Virgo,Rx
Moon,3,Sextile,Venus,5,Void,Tr-Tr,2026-11-30,18:10:21,AWST,28.951,27.667,Leo,Dir,27.667,Libra,Dir
Moon,3,Conjunction,Virgo,3,SignIngress,Tr-Tr,2026-11-30,22:12:35,AWST,28.951,0.0,Virgo,Dir,0.0,Virgo,Dir
Pluto,8,Conjunction,Venus,8,Leave,Tr-Na,2026-12-01,01:18:54,AWST,28.952,3.55,Aquarius,Dir,2.55,Aquarius,Dir
Moon,3,Sextile,ASC,1,Leave,Sp-Na,2026-12-01,04:14:51,AWST,28.952,7.517,Virgo,Dir,6.517,Cancer,Dir
Jupiter,3,Trine,Chiron,11,Exact,Tr-Tr,2026-12-02,13:22:11,AWST,28.956,26.833,Leo,Dir,26.833,Aries,Rx
Moon,4,Sextile,Mercury,5,Void,Tr-Tr,2026-12-02,17:10:42,AWST,28.956,24.05,Virgo,Dir,24.05,Scorpio,Dir
Moon,4,Conjunction,Libra,4,SignIngress,Tr-Tr,2026-12-03,04:03:49,AWST,28.957,0.0,Libra,Dir,0.0,Libra,Dir
Saturn,10,Sextile,Uranus,8,Exact,Tr-Sp,2026-12-04,03:59:10,AWST,28.960,7.967,Aries,Rx,7.967,Aquarius,Dir
Pluto,8,Sesquiquadrate,Moon,3,Leave,Tr-Sa,2026-12-04,11:36:15,AWST,28.961,3.617,Aquarius,Dir,17.617,Virgo,Dir
Moon,5,Sextile,Jupiter,3,Void,Tr-Tr,2026-12-05,06:40:21,AWST,28.963,26.917,Libra,Dir,26.917,Leo,Dir
Moon,5,Conjunction,Scorpio,5,SignIngress,Tr-Tr,2026-12-05,12:34:58,AWST,28.964,0.0,Scorpio,Dir,0.0,Scorpio,Dir
Chiron,6,Trine,Saturn,10,Exact,Sa-Na,2026-12-06,17:32:42,AWST,28.967,13.533,Sagittarius,Dir,13.533,Aries,Dir
Moon,5,Square,Jupiter,3,Void,Tr-Tr,2026-12-07,17:07:33,AWST,28.970,26.967,Scorpio,Dir,26.967,Leo,Dir
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2026-12-07,23:06:29,AWST,28.970,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
Jupiter,3,Opposition,Neptune,9,Enter,Tr-Sa,2026-12-08,15:28:37,AWST,28.972,26.983,Leo,Dir,27.983,Aquarius,Rx
Moon,6,Trine,Jupiter,3,Void,Tr-Tr,2026-12-10,05:06:04,AWST,28.977,27.0,Sagittarius,Dir,27.0,Leo,Dir
Moon,6,Conjunction,Capricorn,6,SignIngress,Tr-Tr,2026-12-10,11:08:35,AWST,28.977,0.0,Capricorn,Dir,0.0,Capricorn,Dir
Uranus,12,Square,Venus,9,Enter,Tr-Sa,2026-12-10,16:38:28,AWST,28.978,3.067,Gemini,Rx,2.067,Pisces,Dir
Moon,7,Square,Saturn,10,Void,Tr-Tr,2026-12-11,03:12:19,AWST,28.979,7.917,Capricorn,Dir,7.917,Aries,Dir
Saturn,10,Station,,,Direct,Tr,2026-12-11,07:31:03,AWST,28.980,7.917,Aries,Dir,,,
Chiron,11,Sextile,Jupiter,9,Enter,Tr-Sp,2026-12-11,15:54:48,AWST,28.981,26.583,Aries,Rx,25.583,Aquarius,Dir
NorthNode,9,Sextile,Mercury,6,Exact,Tr-Na,2026-12-11,18:09:16,AWST,28.981,23.933,Aquarius,Rx,23.933,Sagittarius,Rx
Saturn,10,Semi-Square,NorthNode,9,Enter,Tr-Tr,2026-12-11,19:06:40,AWST,28.981,7.917,Aries,Dir,23.917,Aquarius,Rx
NorthNode,9,Conjunction,Mars,9,Enter,Tr-Sp,2026-12-12,13:13:44,AWST,28.983,23.883,Aquarius,Rx,22.883,Aquarius,Dir
Moon,8,Conjunction,Aquarius,8,SignIngress,Tr-Tr,2026-12-13,00:05:33,AWST,28.984,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Neptune,10,Station,,,Direct,Tr,2026-12-13,06:17:23,AWST,28.985,1.6,Aries,Dir,,,
Uranus,12,Conjunction,HouseCusp,12,HouseChange,Tr-Na,2026-12-13,06:50:57,AWST,28.985,2.967,Gemini,Rx,2.967,Gemini,Dir
Jupiter,3,Station,,,Retrograde,Tr,2026-12-13,08:56:36,AWST,28.985,27.017,Leo,Rx,,,
Saturn,10,Quincunx,Moon,3,Exact,Tr-Sp,2026-12-13,11:46:59,AWST,28.986,7.933,Aries,Dir,7.933,Virgo,Dir
Moon,3,Quincunx,Uranus,8,Exact,Sp-Sp,2026-12-14,19:53:43,AWST,28.989,7.967,Virgo,Dir,7.967,Aquarius,Dir
Moon,9,Opposition,Jupiter,3,Void,Tr-Tr,2026-12-15,06:39:29,AWST,28.990,27.017,Aquarius,Dir,27.017,Leo,Dir
Chiron,11,Trine,Sun,6,Exact,Tr-Na,2026-12-15,10:35:10,AWST,28.991,26.483,Aries,Rx,26.483,Sagittarius,Dir
Moon,9,Conjunction,Pisces,9,SignIngress,Tr-Tr,2026-12-15,12:35:34,AWST,28.991,0.0,Pisces,Dir,0.0,Pisces,Dir
Uranus,11,Trine,Pluto,8,Leave,Tr-Tr,2026-12-15,13:13:35,AWST,28.991,2.883,Gemini,Rx,3.883,Aquarius,Dir
Jupiter,3,Opposition,Neptune,9,Leave,Tr-Sa,2026-12-16,09:33:12,AWST,28.994,27.0,Leo,Rx,28.0,Aquarius,Dir
Moon,10,Square,Sun,6,Void,Tr-Tr,2026-12-17,13:42:36,AWST,28.997,25.283,Pisces,Dir,25.283,Sagittarius,Dir
Moon,10,Conjunction,Aries,10,SignIngress,Tr-Tr,2026-12-17,22:34:18,AWST,28.998,0.0,Aries,Dir,0.0,Aries,Dir
Saturn,10,Sextile,Uranus,8,Exact,Tr-Sp,2026-12-18,15:20:18,AWST,29.000,7.967,Aries,Dir,7.967,Aquarius,Dir
Moon,11,Trine,Sun,6,Void,Tr-Tr,2026-12-20,00:39:48,AWST,29.003,27.783,Aries,Dir,27.783,Sagittarius,Dir
Moon,11,Conjunction,Taurus,11,SignIngress,Tr-Tr,2026-12-20,04:29:37,AWST,29.004,0.0,Taurus,Dir,0.0,Taurus,Dir
